no,title,mean
530,DD,DDとは、アイドルファンを表す若者言葉です。【意味】特定のアイドルではなく、複数のアイドルのファンのこと。または、アイドルと呼ばれる人全員を好きな人。『誰でも大好き』の略。【由来】誰でも（Daredemo）大好き（Daisuki）DD【使用例】「DDが増えると、その人しか好きじゃない人がチケット取れないこともあるよね。」「あいつ、どの会場行っても見かけるよな。DDじゃね？」
531,FA,FAとは、ネットで使われる若者言葉です。【意味】ファイナルアンサーの略。主に２ちゃんねるにおいて、2つの【意味】で使われる。①結論を確認「～で間違いないんですよね？」②自分の意見を主張する「絶対に～だと確信している。」【由来】「クイズ$ミリオネア」で、司会者が最終確認のときに言う「ファイナルアンサー？」という決め台詞から【使用例】①「カワイイ子は何やってもカワイイってことでFA？」②「今の時代はテレビよりもネットでFA」
532,gdgd,gdgd（グダグダ）とは、ネットで使われる若者言葉です。【意味】グダグダの略。内容に締まりがなく面白みのないこと。ニコニコ動画などネット動画のコメントでよく使われる。そのグダグダ感が面白い場合、逆に賛辞として使われることもある。【由来】グダグダgudagudagdgd【使用例】支離滅裂な動画を見て「gdgdwwww」
533,GHQ,GHQとは、女子高生が使う若者言葉です。【意味】学校や仕事が終わるとすぐ家に帰る人のこと。帰宅部。【由来】Go Home QuicklyGHQ【使用例】「あいつ最近GHQだよね～。」
534,GM彼氏,GM彼氏とは、女性が使う若者言葉です。【意味】画面上の彼氏。主に、パソコンの画面に登場する男性（チャットでの彼氏やゲームキャラ等）のこと。妄想上の彼氏としても使われる。【由来】画面（GaMen）上の彼氏GM彼氏【使用例】「最近、GM彼氏ができちゃった～。」
535,MDM,MDM（エムディエム）とは、合コンで使われる若者言葉。【意味】明大前（駅）のこと。明大前にある居酒屋やカラオケが合コン会場になることが多いらしい。【由来】明大前をローマ字表記にしたときの頭文字から。カラテカの入江慎也さん考案。【使用例】「今日の合コンはMDMでヨロシク。」
536,△,【意味】△とは、カッコいいという【意味】。元はサッカーの本田圭佑選手のビッグマウスを揶揄するものだったが、相応の活躍をしたことで純粋にカッコいいを【意味】するようになった。【由来】△さんかっけい　⇒　○○さん、カッケー【使用例】「本田△」
537,KS,【意味】①KSとは、既読スルーの略。無料通話・メールアプリ『LINE』で、既に読まれているのに返信がないこと。LINEには相手が読んだかどうかわかる機能がある。誘いに対し前向きなら返信し、後ろ向きなら返信しない、という文化が一部の若者の間にある。②カス、の略。主に2ちゃんねる等の掲示板で使われる。相手を馬鹿にする言葉なので使用には注意が必要。関連語：ggrks【由来】既読スルーのローマ字表記の頭文字をとってKS【使用例】「長いことKSしてたから気まずいな～。」
538,kwsk,kwskとは、ネットでよく使われる若者言葉です。【意味】詳しく、という【意味】。詳細を教えて欲しい時に使われます。【由来】詳しく（ku wa si ku)の頭文字をとったもの。２ちゃんねるのニュース速報VIP板が起源。【使用例】A「実は昨日、うちにヨネスケが来たんだよね。」B「え！？その話kwsk」
539,PK,PKとは、略語として使われる若者言葉です。【意味】プレイヤーキラーの略。オンラインゲームで、本来いっしょに戦う仲間を攻撃し、持っている武器やアイテムなどを奪うイケナイ人のこと。【由来】Player　Killerの頭文字【使用例】「オンラインゲームが流行るのはいいけど、PKが増えるのは問題だよね。」
540,"Stay hungry,Stay foolish","stay hungry,stay foolish（ステイハングリー、ステイフーリッシュ）とは、2011年10月5日に亡くなったスティーブ・ジョブズの言葉です。【意味】貪欲であれ、馬鹿であれ。→今の若い気持ちをいつまでも忘れるな。2005年6月、スタンフォード大学での卒業式式辞でジョブズが述べた言葉。伝説のスピーチとして語り継がれており、ジョブズ氏が亡くなってからこの言葉が再度注目されました。【使用例】A「好きな言葉は？」B「stay hungry,stay foolish!」関連商品スティーブ・ジョブズ Iposted with ヨメレバウォルター・アイザックソン 講談社 2011-10-25    Amazon楽天ブックス7netbk1ブックオフ図書館スティーブ・ジョブズ IIposted with ヨメレバウォルター・アイザックソン 講談社 2011-11-02    Amazon楽天ブックス7netbk1ブックオフ図書館"
541,TBS,【意味】TBSとは、『テンションバリ（=とても）下がる』or『つーか（=というか）バカすぎ』の略。どちらの【意味】かは、文脈で判断するしかない。【由来】それぞれローマ字にしたときの頭文字をとったもの【使用例】「彼氏にデートドタキャンされてTBS」
